shipment_id,order_ref,warehouse_id,customer_id,vehicle_id,carrier,ship_date,expected_delivery_date,actual_delivery_date,distance_km,weight_kg,freight_cost_usd,status,origin_city,destination_city
SHP000938,ORD000653,WH010,CUST00581,VEH0040,In-house Fleet,2026-04-24,2026-05-02,2026-05-02,1864.1,4680.6,526.96,Out for Delivery,Newark,Port Anthonyhaven
SHP000122,ORD001006,WH008,CUST00132,VEH0057,In-house Fleet,2026-04-13,2026-04-14,,2594.7,3193.1,3161.06,In Transit,Singapore,East Elizabeth
SHP000896,ORD000751,WH013,CUST00513,VEH0015,Delhivery,2026-08-16,2026-08-24,2026-08-24,2860.0,2762.4,3567.81,In Transit,Chennai,West Linda
SHP000712,ORD000045,WH014,CUST00015,VEH0012,In-house Fleet,2026-04-02,2026-04-06,2026-04-06,2603.5,2915.8,1210.56,Cancelled,Atlanta,Estradafort
SHP000158,ORD000594,WH001,CUST00149,VEH0042,BlueDart,2026-04-13,2026-04-21,2026-04-21,2697.6,4990.7,2642.92,Out for Delivery,Chennai,North Gabrielleville
SHP001180,ORD000919,WH003,CUST00206,VEH0044,FedEx,2026-07-15,2026-07-22,2026-07-22,2133.8,328.2,3487.54,Cancelled,Columbus,Schwartzstad
SHP001233,ORD000874,WH009,CUST00165,VEH0045,In-house Fleet,2026-07-18,2026-07-25,2026-07-25,1443.5,3927.1,1045.32,Delivered,Atlanta,Smithside
SHP000613,ORD000003,WH007,CUST00226,VEH0004,In-house Fleet,2026-07-19,2026-07-20,2026-07-20,2413.8,1619.3,3558.38,In Transit,Delhi,East Joanne
SHP000066,ORD000063,WH009,CUST00170,VEH0052,FedEx,2026-05-26,2026-06-06,2026-06-06,-45.1,509.0,1048.48,Delivered,Atlanta,New Matthew
SHP000200,ORD000758,WH010,CUST00511,VEH0015,Delhivery,2026-08-10,2026-08-22,2026-08-22,691.1,4369.0,2975.4,Delivered,Newark,Turnerville
SHP000567,ORD000537,WH011,CUST00312,VEH0005,In-house Fleet,2026-06-02,2026-06-07,2026-06-07,72.2,3488.7,2327.73,Cancelled,Newark,Devinfort
SHP000028,ORD000188,WH008,CUST00009,VEH0059,Delhivery,2026-04-01,2026-04-06,2026-04-06,33.4,381.0,226.36,Out for Delivery,Singapore,Port Elizabeth
SHP001261,ORD000908,WH002,CUST00406,VEH0032,In-house Fleet,2026-04-27,2026-05-09,2026-05-09,2944.8,4625.0,3533.85,Delivered,Singapore,New Tiffany
SHP000108,ORD000377,WH015,CUST00060,VEH0009,DHL,2026-04-28,2026-05-06,2026-05-06,1613.4,2211.8,1440.43,Out for Delivery,Atlanta,West Lindaside
SHP000709,ORD001191,WH004,CUST00038,VEH0036,Delhivery,2026-03-12,2026-03-22,2026-03-22,1627.1,683.5,605.26,Delivered,Columbus,Johnsonside
SHP000151,ORD000875,WH011,CUST00503,VEH0038,DHL,2026-05-03,2026-05-10,2026-05-10,1204.6,466.0,2553.4,Delivered,Newark,South Brittanystad
SHP001071,ORD000569,WH011,CUST00246,VEH0054,DHL,2026-08-08,2026-08-09,2026-08-09,101.0,3692.1,500.51,Out for Delivery,Newark,South Kellyborough
SHP001418,ORD000536,WH011,CUST00175,VEH0014,In-house Fleet,2026-05-26,2026-05-31,2026-05-31,1276.5,835.3,1642.29,Cancelled,Newark,Hernandezville
SHP000412,ORD000122,WH007,CUST00560,VEH0057,DHL,2026-03-30,2026-04-04,2026-04-04,2952.5,201.2,1999.95,Delivered,Delhi,East Gwendolyn
SHP000233,ORD000075,WH011,CUST00177,VEH0043,Delhivery,2026-07-04,2026-07-15,2026-07-15,1139.5,2816.3,3951.64,Delivered,Newark,Brownshire
SHP000624,ORD001071,WH007,CUST00592,VEH0043,Delhivery,2026-06-15,2026-06-27,2026-06-27,1193.5,2734.8,1487.42,Out for Delivery,Delhi,Lake Erika
SHP000375,ORD000106,WH005,CUST00356,VEH0046,In-house Fleet,2026-07-16,2026-07-21,2026-07-21,2232.0,1075.7,3305.93,Delayed,Rotterdam,Floresview
SHP000449,ORD001109,WH010,CUST00432,VEH0022,XPO Logistics,2026-07-08,2026-07-14,,595.9,684.7,2763.74,In Transit,Newark,West Scott
SHP000756,ORD001170,WH001,CUST00045,VEH0036,In-house Fleet,2026-03-07,2026-03-11,2026-03-11,137.6,2889.8,1717.21,Delivered,Chennai,Jacobview
SHP000198,ORD000378,WH012,CUST00191,VEH0046,Delhivery,2026-04-03,2026-04-14,2026-04-14,-2.9,2114.5,2592.75,Delivered,Hamburg,South Marcus
SHP000782,ORD001114,WH001,CUST00393,VEH0029,FedEx,2026-06-14,2026-06-17,2026-06-17,474.5,3308.7,1053.41,Delayed,Chennai,East Yolandaberg
SHP000478,ORD000402,WH013,CUST00307,VEH0039,XPO Logistics,2026-08-03,2026-08-08,2026-08-08,1013.7,2892.5,136.14,Delivered,Chennai,Higginsburgh
SHP000788,ORD001013,WH008,CUST00440,VEH0026,BlueDart,2026-06-01,2026-06-04,2026-06-04,1021.9,4116.6,3540.82,Delivered,Singapore,Lake Roberttown
SHP001310,ORD000336,WH007,CUST00389,VEH0032,XPO Logistics,2026-04-28,2026-05-09,2026-05-09,1130.0,2791.8,2706.79,Delivered,Delhi,Thompsonfurt
SHP000966,ORD000117,WH005,CUST00536,VEH0026,FedEx,2026-06-12,2026-06-16,2026-06-16,873.0,4096.5,112.99,Delayed,Rotterdam,Lisachester
SHP001229,ORD001066,WH008,CUST00483,VEH0008,In-house Fleet,2026-02-24,2026-03-08,,2309.3,3682.3,572.91,In Transit,Singapore,Parksstad
SHP000924,ORD000117,WH003,CUST00587,VEH0014,BlueDart,2026-06-13,2026-06-24,2026-06-24,2371.1,2795.5,971.84,Cancelled,Columbus,Heathermouth
SHP000378,ORD000101,WH009,CUST00124,VEH0020,FedEx,2026-04-20,2026-05-01,,1648.4,762.3,664.25,In Transit,Atlanta,Port Kimberlyshire
SHP000588,ORD000803,WH005,CUST00494,VEH0051,In-house Fleet,2026-05-08,2026-05-15,2026-05-15,1943.4,249.0,336.28,Out for Delivery,Rotterdam,Morganbury
SHP000004,ORD000205,WH004,CUST00471,VEH0004,BlueDart,2026-04-16,2026-04-21,2026-04-21,2791.6,1903.0,66.25,Delivered,Columbus,South Crystal
SHP000494,ORD000485,WH007,CUST00190,VEH0012,Delhivery,2026-08-11,2026-08-22,2026-08-22,2783.1,3485.3,3632.39,In Transit,Delhi,Matthewchester
SHP000574,ORD000491,WH013,CUST00391,VEH0045,FedEx,2026-07-04,2026-07-09,2026-07-09,1667.3,3455.1,1622.48,Delivered,Chennai,New Stacey
SHP000928,ORD000744,WH002,CUST00357,VEH0022,Delhivery,2026-03-02,2026-03-11,,2437.9,3570.8,239.85,In Transit,Singapore,Townsendborough
SHP000289,ORD000440,WH008,CUST00506,VEH0011,BlueDart,2026-06-23,2026-06-30,2026-06-30,1873.3,3261.1,112.65,In Transit,Singapore,South Mary
SHP000862,ORD000429,WH011,CUST00020,VEH0030,FedEx,2026-08-06,2026-08-12,2026-08-12,1845.8,4050.3,3340.09,Cancelled,Newark,East Jasmin
SHP001161,ORD000167,WH009,CUST00568,VEH0041,DHL,2026-06-23,2026-07-03,2026-07-03,588.6,1893.4,3588.58,Delivered,Atlanta,Lake Joyceland
SHP000612,ORD001118,WH011,CUST00173,VEH0040,Delhivery,2026-07-09,2026-07-16,2026-07-16,411.3,4112.9,1503.42,Delivered,Newark,Obrienton
SHP001295,ORD001074,WH008,CUST00221,VEH0008,FedEx,2026-06-23,2026-06-26,2026-06-26,2624.0,95.4,3859.16,Delayed,Singapore,Gillespiefort
SHP000149,ORD000791,WH008,CUST00391,VEH0042,XPO Logistics,2026-06-18,2026-06-25,2026-06-25,1813.3,4622.3,2264.58,In Transit,Singapore,North Ronald
SHP001048,ORD000142,WH011,CUST00027,VEH0032,In-house Fleet,2026-03-08,2026-03-14,2026-03-14,975.3,3680.6,292.63,Out for Delivery,Newark,Ashleystad
SHP000161,ORD000603,WH010,CUST00425,VEH0034,In-house Fleet,2026-05-24,2026-05-28,2026-05-28,1376.8,3795.4,3515.54,Out for Delivery,Newark,New Jacobview
SHP000102,ORD001086,WH003,CUST00120,VEH0035,Delhivery,2026-03-08,2026-03-19,2026-03-19,2738.6,2184.2,156.99,In Transit,Columbus,West Brittanybury
SHP000305,ORD000905,WH011,CUST00464,VEH0025,FedEx,2026-04-20,2026-04-29,2026-04-29,2167.7,4792.1,3740.23,Delayed,Newark,Kellytown
SHP001042,ORD000871,WH009,CUST00304,VEH0018,Delhivery,2026-05-11,2026-05-15,2026-05-15,1840.5,3142.6,699.29,Out for Delivery,Atlanta,Barbarachester
SHP000476,ORD000174,WH012,CUST00089,VEH0032,In-house Fleet,2026-07-17,2026-07-26,2026-07-26,-37.0,2019.8,1397.77,Delivered,Hamburg,Port Paulland
SHP001352,ORD001165,WH012,CUST00072,VEH0022,FedEx,2026-07-16,2026-07-28,2026-07-28,2976.5,3334.7,2716.55,Delivered,Hamburg,Rojasfurt
SHP001419,ORD000167,WH012,CUST00174,VEH0009,FedEx,2026-07-03,2026-07-10,2026-07-10,472.1,858.9,1129.87,Out for Delivery,Hamburg,Torreshaven
SHP000113,ORD001095,WH013,CUST00576,VEH0026,In-house Fleet,2026-02-20,2026-03-01,2026-03-01,684.5,1139.0,1859.8,Cancelled,Chennai,Riggsmouth
SHP000319,ORD000791,wh008,CUST00273,VEH0003,Delhivery,2026-03-28,2026-04-05,2026-04-05,1398.4,4252.4,1815.1,Delivered,Singapore,West Anthony
SHP000082,ORD000602,WH014,CUST00169,VEH0033,FedEx,2026-07-28,2026-08-06,2026-08-06,1485.3,764.4,1950.4,Out for Delivery,Atlanta,New Carl
SHP000516,ORD001052,WH012,CUST00046,VEH0056,DHL,2026-07-19,2026-07-31,2026-07-31,1033.5,3934.3,2697.15,In Transit,Hamburg,Robertstad
SHP000145,ORD000199,WH001,CUST00161,VEH0011,BlueDart,2026-02-27,2026-03-07,2026-03-07,2075.9,3339.3,1438.69,Out for Delivery,Chennai,North Vincent
SHP001490,ORD000385,WH002,CUST00023,VEH0023,XPO Logistics,2026-07-13,2026-07-22,2026-07-22,2581.2,1755.3,1056.26,In Transit,Singapore,Lisafort
SHP001249,ORD000499,wh002,CUST00067,VEH0056,BlueDart,2026-08-05,2026-08-10,2026-08-10,505.7,2270.8,3053.41,In Transit,Singapore,East Zoeside
SHP001349,ORD000310,WH008,CUST00086,VEH0045,FedEx,2026-07-19,2026-07-29,2026-07-29,2371.7,281.3,1395.62,Delayed,Singapore,South Tonimouth
SHP000882,ORD000392,WH006,CUST00146,VEH0011,DHL,2026-03-07,2026-03-12,2026-03-12,2327.2,4507.2,2506.27,Cancelled,Atlanta,South Carlos
SHP001152,ORD000443,WH007,CUST00364,VEH0038,FedEx,2026-06-18,2026-06-28,2026-06-28,277.1,3093.3,1277.72,Delayed,Delhi,West Crystalborough
SHP001096,ORD000193,WH011,CUST00371,VEH0059,In-house Fleet,2026-06-14,2026-06-20,2026-06-20,1021.3,404.3,2667.39,Delivered,Newark,Nortonburgh
SHP000417,ORD000246,WH005,CUST00534,VEH0018,Delhivery,2026-03-08,2026-03-12,2026-03-12,2935.7,4428.0,1207.37,Delivered,Rotterdam,Nguyenmouth
SHP000138,ORD000398,WH005,CUST00033,VEH0060,Delhivery,2026-03-22,2026-03-26,2026-03-26,2166.3,1583.9,999.77,Delayed,Rotterdam,Briggsburgh
SHP000846,ORD000353,WH011,CUST00584,VEH0053,In-house Fleet,2026-07-09,2026-07-21,2026-07-21,1840.7,2976.8,1275.99,Delivered,Newark,Brianberg
SHP000980,ORD000007,WH010,CUST00462,VEH0051,BlueDart,2026-04-25,2026-04-29,2026-04-29,1489.2,1221.8,3280.38,Out for Delivery,Newark,Richardbury
SHP000350,ORD000304,wh012,CUST00464,VEH0031,FedEx,2026-04-19,2026-04-30,2026-04-30,2152.9,1469.3,400.21,Cancelled,Hamburg,Perezview
SHP001182,ORD000089,WH005,CUST00174,VEH0032,DHL,2026-06-30,2026-07-06,2026-07-06,2079.4,4530.8,108.23,In Transit,Rotterdam,Lake Tabitha
SHP000609,ORD001023,WH013,CUST00589,VEH0005,DHL,2026-05-23,2026-06-03,2026-06-03,897.8,2448.2,426.2,Delayed,Chennai,East Nathan
SHP001432,ORD000705,WH009,CUST00399,VEH0001,Delhivery,2026-07-17,2026-07-18,2026-07-18,2455.8,635.8,527.1,Delivered,Atlanta,Port Heather
SHP000002,ORD001072,WH004,CUST00060,VEH0057,FedEx,2026-03-23,2026-03-29,2026-03-29,1492.9,4344.9,1320.58,Delivered,Columbus,Costachester
SHP001193,ORD000961,WH015,CUST00306,VEH0012,FedEx,2026-03-06,2026-03-10,2026-03-10,2881.1,2072.5,2705.36,Delayed,Atlanta,East Anthony
SHP000830,ORD000347,WH007,CUST00231,VEH0033,Delhivery,2026-04-17,2026-04-28,2026-04-28,2960.7,2032.0,951.7,Delayed,Delhi,Jenniferbury
SHP001235,ORD000269,WH001,CUST00048,VEH0023,FedEx,2026-03-02,2026-03-14,2026-03-14,1475.9,4629.1,2917.38,Delivered,Chennai,Rogerschester
SHP001156,ORD000765,WH007,CUST00388,VEH0027,XPO Logistics,2026-03-05,2026-03-11,2026-03-11,1485.4,3562.3,2531.63,Out for Delivery,Delhi,Teresaside
SHP000374,ORD000758,WH010,CUST00563,VEH0014,FedEx,2026-02-16,2026-02-22,,2954.2,2824.2,2069.0,In Transit,Newark,Myerston
SHP001364,ORD000833,WH004,CUST00350,VEH0059,BlueDart,2026-03-11,2026-03-12,2026-03-12,2550.5,2126.6,1635.24,Delivered,Columbus,West Amy
SHP000550,ORD000325,WH015,CUST00189,VEH0050,DHL,2026-07-09,2026-07-11,2026-07-11,459.8,832.5,2126.35,Delivered,Atlanta,New Jay
SHP001036,ORD000336,WH012,CUST00132,VEH0055,XPO Logistics,2026-06-05,2026-06-15,2026-06-15,2738.5,2841.4,3728.02,Delivered,Hamburg,Riveratown
SHP000935,ORD000758,WH015,CUST00040,VEH0013,In-house Fleet,2026-08-14,2026-08-15,,914.2,4346.6,2673.83,In Transit,Atlanta,South Nicholas
SHP000555,ORD000003,WH010,CUST00238,VEH0001,In-house Fleet,2026-04-16,2026-04-25,2026-04-25,1883.9,2962.7,1970.59,Delivered,Newark,South Judith
SHP000639,ORD000371,WH015,CUST00511,VEH0020,BlueDart,2026-02-23,2026-03-05,2026-03-05,2530.8,477.9,1623.63,Delivered,Atlanta,Moyershire
SHP000188,ORD000941,WH012,CUST00415,VEH0058,In-house Fleet,2026-04-24,2026-05-03,2026-05-03,2924.0,4152.5,856.35,Out for Delivery,Hamburg,New Marieview
SHP000088,ORD000008,WH015,CUST00427,VEH0008,FedEx,2026-04-13,2026-04-16,2026-04-16,329.8,2142.1,3500.63,Delivered,Atlanta,Jessicaberg
SHP001328,ORD000134,WH004,CUST00314,VEH0036,In-house Fleet,2026-04-24,2026-05-04,2026-05-04,1229.1,2966.9,2775.49,Cancelled,Columbus,South Stevenfort
SHP000361,ORD000923,WH002,CUST00543,VEH0038,DHL,2026-06-29,2026-07-08,2026-07-08,1387.2,2644.6,1812.2,In Transit,Singapore,Joycemouth
SHP001029,ORD000587,WH013,CUST00397,VEH0060,BlueDart,2026-04-29,2026-05-08,2026-05-08,1372.7,2527.6,826.66,Cancelled,Chennai,Saraville
SHP000382,ORD000828,WH004,CUST00462,VEH0002,FedEx,2026-04-11,2026-04-19,2026-04-19,806.9,1284.7,57.0,Delivered,Columbus,New Donna
SHP000817,ORD000362,WH008,CUST00191,VEH0041,DHL,2026-05-09,2026-05-11,2026-05-11,-7.2,1710.4,2847.82,Delivered,Singapore,Lindseyfort
SHP000007,ORD000493,WH001,CUST00362,VEH0060,XPO Logistics,2026-05-22,2026-05-29,2026-05-29,2292.2,4392.8,3548.52,In Transit,Chennai,Sergiofort
SHP000249,ORD000788,WH005,CUST00161,VEH0012,In-house Fleet,2026-05-06,2026-05-15,2026-05-15,2229.7,2350.7,3489.49,Cancelled,Rotterdam,Bradleyside
SHP000891,ORD000486,WH012,CUST00486,VEH0055,In-house Fleet,2026-03-06,2026-03-08,2026-03-08,1903.8,2827.8,2691.03,Out for Delivery,Hamburg,North Maxland
SHP000032,ORD000993,WH010,CUST00179,VEH0021,DHL,2026-06-13,2026-06-21,2026-06-21,1865.5,678.7,1340.45,Delayed,Newark,Hurstfurt
SHP000248,ORD000126,WH014,CUST00238,VEH0045,XPO Logistics,2026-07-28,2026-07-31,2026-07-31,2971.0,688.1,1786.85,Cancelled,Atlanta,West Joseph
SHP000955,ORD000744,WH009,CUST00041,VEH0009,Delhivery,2026-05-16,2026-05-18,2026-05-18,1603.5,4075.3,467.51,Delivered,Atlanta,Port Jeremiahside
SHP001130,ORD000596,WH014,CUST00457,VEH0023,Delhivery,2026-03-08,2026-03-13,2026-03-13,1504.6,1381.8,3685.79,In Transit,Atlanta,South Lindafurt
SHP000775,ORD000512,WH002,CUST00472,VEH0038,FedEx,2026-06-22,2026-07-01,,1211.7,1983.0,2285.69,In Transit,Singapore,Port Tanyastad
SHP000181,ORD000905,WH010,CUST00510,VEH0018,FedEx,2026-03-12,2026-03-21,2026-03-21,2527.3,637.0,569.84,Delayed,Newark,Thomasfurt
SHP000892,ORD000576,WH007,CUST00558,VEH0027,BlueDart,2026-08-16,2026-08-23,2026-08-23,2271.8,4674.6,1626.28,In Transit,Delhi,East Nicholas
SHP001227,ORD000454,WH008,CUST00425,VEH0024,XPO Logistics,2026-05-23,2026-06-01,2026-06-01,2415.0,338.6,954.68,Delayed,Singapore,Stacyside
SHP001183,ORD000124,WH008,CUST00186,VEH0053,FedEx,2026-06-05,2026-06-12,2026-06-12,168.8,1483.4,759.25,Delivered,Singapore,East Robyn
SHP000884,ORD000561,WH009,CUST00333,VEH0038,In-house Fleet,2026-07-10,2026-07-18,2026-07-18,2742.6,3575.8,3375.72,Delivered,Atlanta,Michellebury
SHP001266,ORD001145,WH013,CUST00273,VEH0033,FedEx,2026-05-10,2026-05-17,2026-05-17,559.9,2167.7,2535.09,Delivered,Chennai,Gregoryburgh
SHP000187,ORD000567,WH011,CUST00481,VEH0006,Delhivery,2026-02-17,2026-02-20,2026-02-20,2646.5,4314.5,111.29,Delivered,Newark,West Jamie
SHP001232,ORD000405,WH007,CUST00585,VEH0007,FedEx,2026-04-29,2026-05-09,2026-05-09,2269.1,2283.5,1591.09,Cancelled,Delhi,Henryshire
SHP000269,ORD000706,WH007,CUST00201,VEH0003,BlueDart,2026-04-19,2026-04-29,,2219.5,7.0,3737.59,In Transit,Delhi,Combsburgh
SHP000329,ORD000400,WH004,CUST00405,VEH0044,In-house Fleet,2026-04-06,2026-04-18,2026-04-18,1597.9,3944.3,172.62,In Transit,Columbus,North Sara
SHP000680,ORD000367,WH008,CUST00055,VEH0013,XPO Logistics,2026-08-02,2026-08-08,2026-08-08,579.0,2775.0,788.09,Out for Delivery,Singapore,Brandymouth
SHP000824,ORD000186,WH004,CUST00190,VEH0040,BlueDart,2026-07-08,2026-07-17,2026-07-17,27.0,2130.0,2294.88,Out for Delivery,Columbus,Stoutside
SHP000808,ORD000861,WH007,CUST00316,VEH0001,DHL,2026-03-12,2026-03-19,2026-03-19,-46.1,2984.5,3872.24,In Transit,Delhi,Lake Holly
SHP000167,ORD000733,WH001,CUST00131,VEH0042,In-house Fleet,2026-04-30,2026-05-06,2026-05-06,-4.5,4440.3,3083.75,Out for Delivery,Chennai,Justinshire
SHP000783,ORD000905,WH007,CUST00030,VEH0004,Delhivery,2026-03-04,2026-03-14,2026-03-14,2902.7,2930.1,2745.23,Delivered,Delhi,Caseyburgh
SHP000087,ORD001076,WH002,CUST00526,VEH0006,DHL,2026-07-11,2026-07-14,2026-07-14,1482.9,4834.0,2789.15,Out for Delivery,Singapore,New Michael
SHP000523,ORD001083,WH004,CUST00380,VEH0019,In-house Fleet,2026-06-08,2026-06-20,,257.0,2375.0,1395.55,In Transit,Columbus,Meaganside
SHP001297,ORD000848,WH012,CUST00362,VEH0048,XPO Logistics,2026-07-20,2026-07-25,2026-07-25,2099.0,2078.1,2949.86,Cancelled,Hamburg,Joyceburgh
SHP001110,ORD000113,WH002,CUST00068,VEH0028,Delhivery,2026-02-24,2026-03-01,2026-03-01,2337.3,1405.5,1539.73,In Transit,Singapore,New Williamshire
SHP000443,ORD000192,WH007,CUST00541,VEH0021,BlueDart,2026-08-04,2026-08-16,2026-08-16,503.5,474.9,3969.08,Out for Delivery,Delhi,Christytown
SHP000719,ORD000745,WH007,CUST00360,VEH0049,Delhivery,2026-07-30,2026-08-04,2026-08-04,2129.9,1130.2,132.42,Out for Delivery,Delhi,Lake Hannahland
SHP000124,ORD001136,WH002,CUST00200,VEH0050,Delhivery,2026-06-04,2026-06-05,2026-06-05,1701.0,3948.2,3423.62,In Transit,Singapore,Nancyton
SHP001154,ORD001044,WH004,CUST00001,VEH0056,FedEx,2026-08-12,2026-08-23,2026-08-23,177.6,2021.9,3120.0,Delivered,Columbus,Lake Donald
SHP000244,ORD001117,wh013,CUST00452,VEH0053,In-house Fleet,2026-02-16,2026-02-17,2026-02-17,1343.9,2251.3,2978.7,Delayed,Chennai,Port Jeffrey
SHP000887,ORD000805,WH007,CUST00394,VEH0013,XPO Logistics,2026-03-13,2026-03-15,2026-03-15,1945.5,3095.2,3166.16,Delivered,Delhi,Deannaburgh
SHP000430,ORD000396,WH008,CUST00073,VEH0010,XPO Logistics,2026-06-15,2026-06-18,2026-06-18,2244.2,540.4,1276.49,Delayed,Singapore,Port David
SHP000806,ORD000154,WH014,CUST00089,VEH0001,FedEx,2026-05-08,2026-05-11,2026-05-11,2622.2,1716.6,569.63,Cancelled,Atlanta,Port Christinafort
SHP001005,ORD000909,WH015,CUST00335,VEH0016,FedEx,2026-06-26,2026-07-02,2026-07-02,921.1,4423.5,3558.83,Delivered,Atlanta,Lake Austin
SHP001164,ORD000555,WH008,CUST00372,VEH0041,DHL,2026-06-05,2026-06-08,2026-06-08,628.1,283.9,1195.85,Delivered,Singapore,Joshuaton
SHP001394,ORD000436,WH003,CUST00016,VEH0051,BlueDart,2026-07-13,2026-07-14,2026-07-14,1152.2,4295.2,891.26,Cancelled,Columbus,Stuartton
SHP001347,ORD000516,WH002,CUST00343,VEH0055,Delhivery,2026-08-09,2026-08-15,2026-08-15,524.7,2464.5,3390.62,In Transit,Singapore,Sandersshire
SHP000294,ORD000003,WH012,CUST00330,VEH0060,Delhivery,2026-04-24,2026-05-01,,86.9,3266.1,2218.8,In Transit,Hamburg,South Matthew
SHP001388,ORD000412,WH006,CUST00095,VEH0021,XPO Logistics,2026-05-30,2026-06-09,2026-06-09,1996.5,3727.1,3720.81,Delivered,Atlanta,Lake Frankside
SHP000761,ORD000883,WH009,CUST00130,VEH0030,DHL,2026-03-17,2026-03-28,2026-03-28,1526.8,3469.7,2841.29,Delivered,Atlanta,Jessicaland
SHP000263,ORD000092,WH008,CUST00369,VEH0030,XPO Logistics,2026-04-26,2026-05-06,2026-05-06,813.6,2752.1,1468.58,Delayed,Singapore,Stoneborough
SHP000058,ORD001141,WH007,CUST00016,VEH0002,In-house Fleet,2026-06-03,2026-06-08,2026-06-08,185.7,4867.7,1218.63,Delivered,Delhi,North Kaitlyn
SHP000250,ORD000081,WH002,CUST00008,VEH0048,DHL,2026-05-22,2026-06-03,2026-06-03,465.6,3149.5,3000.17,Delivered,Singapore,Herreraside
SHP000029,ORD000046,WH013,CUST00255,VEH0055,In-house Fleet,2026-05-12,2026-05-24,2026-05-24,1043.9,1828.6,3608.43,Cancelled,Chennai,North Jeffrey
SHP000713,ORD000911,WH002,CUST00157,VEH0004,DHL,2026-04-20,2026-05-01,2026-05-01,2586.1,3217.1,478.49,Delivered,Singapore,Youngborough
SHP000020,ORD000414,WH006,CUST00303,VEH0048,FedEx,2026-08-15,2026-08-16,2026-08-16,2081.4,4815.1,580.12,Out for Delivery,Atlanta,New Jacob
SHP001057,ORD001016,WH007,CUST00488,VEH0030,FedEx,2026-03-15,2026-03-25,,418.0,994.7,522.93,In Transit,Delhi,Christineberg
SHP000587,ORD000401,WH013,CUST00127,VEH0025,DHL,2026-05-31,2026-06-02,2026-06-02,2568.1,2713.5,357.28,In Transit,Chennai,Yvonneside
SHP000707,ORD000459,WH013,CUST00114,VEH0003,In-house Fleet,2026-06-18,2026-06-22,2026-06-22,480.7,3011.5,3571.91,Delivered,Chennai,North Gregory
SHP000657,ORD000059,WH003,CUST00556,VEH0007,Delhivery,2026-06-27,2026-07-04,,1492.7,3945.6,69.73,In Transit,Columbus,Michelleport
SHP001286,ORD000245,WH014,CUST00404,VEH0038,In-house Fleet,2026-07-22,2026-07-25,2026-07-25,2784.3,183.6,3094.35,In Transit,Atlanta,New Jonathanmouth
SHP001276,ORD001104,WH008,CUST00159,VEH0046,FedEx,2026-03-01,2026-03-12,2026-03-12,1780.7,2129.1,1693.84,Delayed,Singapore,East Danielbury
SHP000212,ORD000738,WH010,CUST00031,VEH0036,XPO Logistics,2026-05-10,2026-05-16,2026-05-16,417.0,2686.5,2161.37,In Transit,Newark,Lake Jennifermouth
SHP001479,ORD001043,WH002,CUST00398,VEH0037,FedEx,2026-04-24,2026-04-26,2026-04-26,115.4,4944.2,3560.95,Cancelled,Singapore,West John
SHP000491,ORD000648,WH011,CUST00325,VEH0040,In-house Fleet,2026-05-17,2026-05-27,2026-05-27,1488.1,3218.0,219.85,Delivered,Newark,East Elizabethchester
SHP000617,ORD000496,WH004,CUST00284,VEH0045,Delhivery,2026-05-15,2026-05-25,2026-05-25,2034.7,2006.7,929.05,Delayed,Columbus,Kellymouth
SHP001389,ORD000564,WH010,CUST00136,VEH0056,XPO Logistics,2026-03-25,2026-03-29,2026-03-29,-25.6,651.7,884.56,Out for Delivery,Newark,Jessicaberg
SHP001452,ORD001028,WH004,CUST00296,VEH0013,FedEx,2026-05-29,2026-06-04,2026-06-04,1546.4,342.5,1783.38,Delivered,Columbus,Debraside
SHP000052,ORD000747,WH003,CUST00126,VEH0035,FedEx,2026-04-08,2026-04-14,2026-04-14,817.9,4798.3,1693.54,Cancelled,Columbus,Lake Aprilmouth
SHP000636,ORD000870,WH014,CUST00032,VEH0051,BlueDart,2026-06-13,2026-06-16,2026-06-16,2271.8,1694.3,2934.07,Delivered,Atlanta,Timothyfort
SHP000579,ORD001042,WH002,CUST00244,VEH0059,BlueDart,2026-06-06,2026-06-07,2026-06-07,2127.5,4507.6,1405.12,Cancelled,Singapore,Randyton
SHP000759,ORD000247,WH014,CUST00342,VEH0023,XPO Logistics,2026-06-13,2026-06-19,2026-06-19,1087.4,3754.5,2106.59,Delayed,Atlanta,Justinville
SHP000059,ORD001140,WH002,CUST00084,VEH0046,BlueDart,2026-04-24,2026-05-02,2026-05-02,595.3,162.0,327.24,Cancelled,Singapore,Port Elizabeth
SHP000505,ORD000333,WH015,CUST00134,VEH0015,In-house Fleet,2026-06-30,2026-07-08,2026-07-08,-24.9,4665.3,3008.61,In Transit,Atlanta,Lifort
SHP000728,ORD000408,WH002,CUST00572,VEH0036,In-house Fleet,2026-08-14,2026-08-22,2026-08-22,1562.7,2681.1,2484.5,Delivered,Singapore,Henryfurt
SHP000049,ORD000194,WH003,CUST00537,VEH0054,XPO Logistics,2026-05-04,2026-05-09,,2252.4,4203.5,2567.4,In Transit,Columbus,Lake Jacob
SHP001068,ORD000903,WH007,CUST00416,VEH0033,XPO Logistics,2026-06-11,2026-06-18,2026-06-18,2837.9,4915.0,3244.12,Delivered,Delhi,Brianberg
SHP000043,ORD000288,WH007,CUST00563,VEH0053,DHL,2026-07-13,2026-07-20,2026-07-20,365.3,863.3,1549.03,Delivered,Delhi,Jamesmouth
