gps_ping_id,vehicle_id,timestamp,latitude,longitude,speed_kmph,heading_deg,ignition_status,fuel_level_pct
GPS0002371,VEH0052,2026-03-21 21:39:00,-81.721357,112.046748,78.4,10,OFF,89.9
GPS0001670,VEH0016,2026-06-24 00:52:00,-64.836971,-136.230712,42.3,258,ON,38.9
GPS0002470,VEH0049,2026-03-12 23:19:00,-42.463403,-44.348896,115.7,99,OFF,90.1
GPS0001146,VEH0008,2026-03-02 09:00:00,35.690483,-76.156098,101.8,4,ON,2.3
GPS0001172,VEH0034,2026-01-07 21:23:00,59.573321,-68.264488,90.0,219,OFF,33.0
GPS0002054,VEH0042,2026-07-19 06:40:00,35.499025,129.202113,101.7,131,ON,58.6
GPS0000048,VEH0009,2026-06-22 08:27:00,59.172209,-130.213266,12.5,253,ON,5.2
GPS0002213,VEH0036,2026-03-04 07:19:00,-30.363278,-56.075447,98.2,230,OFF,69.3
GPS0002012,VEH0046,2026-06-06 08:24:00,27.107196,155.35949,117.2,83,ON,44.7
GPS0001837,VEH0013,2026-07-05 07:39:00,-13.668632,-76.418767,96.0,210,OFF,88.3
GPS0001910,VEH0038,2026-04-28 16:14:00,74.604502,27.197789,85.4,247,OFF,71.6
GPS0001649,VEH0018,2026-02-06 04:11:00,-46.854115,-109.857099,92.8,48,ON,43.1
GPS0000112,VEH0028,2026-05-21 11:40:00,68.858999,144.195591,3.4,91,ON,13.1
GPS0000220,VEH0011,2026-06-14 14:02:00,64.57848,88.978019,61.9,357,ON,57.0
GPS0001717,VEH0048,2026-07-18 11:22:00,35.272204,-46.518768,,127,ON,88.1
GPS0000590,VEH0052,2026-01-26 09:54:00,-25.370458,-87.371813,45.9,322,ON,71.0
GPS0000822,VEH0042,2026-07-02 19:43:00,-49.533222,-170.384328,38.9,320,ON,14.5
GPS0000217,VEH0053,2026-02-09 09:46:00,-54.381771,13.143279,30.3,125,OFF,32.4
GPS0000426,VEH0040,2026-06-30 09:07:00,-44.65319,-113.795962,24.2,249,OFF,22.9
GPS0001324,VEH0041,2026-05-12 16:39:00,-71.728665,162.476997,9.4,147,ON,0.0
GPS0001955,VEH0001,2026-03-04 16:10:00,84.994115,4.223656,46.4,263,OFF,66.8
GPS0000896,VEH0039,2026-05-07 00:08:00,-64.696536,162.514866,14.3,252,OFF,38.6
GPS0001337,VEH0043,2026-06-14 10:11:00,-28.680968,-155.978321,74.3,1,ON,64.3
GPS0000624,VEH0023,2026-02-25 13:30:00,-84.003372,43.209505,33.7,38,OFF,8.7
GPS0002119,VEH0052,2026-01-17 13:28:00,78.868636,95.329226,69.4,136,OFF,26.1
GPS0000234,VEH0002,2026-04-01 19:25:00,-17.201011,-172.513857,74.0,300,ON,80.3
GPS0000704,VEH0046,2026-06-12 10:41:00,55.705071,162.696302,14.1,131,OFF,73.6
GPS0000785,VEH0050,2026-07-18 00:35:00,34.394689,-84.907522,85.6,39,ON,89.4
GPS0002026,VEH0006,2026-06-12 07:49:00,49.706158,-16.818633,77.8,317,ON,69.6
GPS0000127,VEH0015,2026-07-19 13:26:00,-62.771609,133.222067,81.4,318,ON,41.2
GPS0000985,VEH0032,2026-07-17 10:04:00,-42.688008,-1.08419,11.2,359,ON,89.9
GPS0000615,VEH0043,2026-01-28 07:29:00,-9.587522,-29.998298,89.8,180,ON,8.6
GPS0000195,VEH0016,2026-03-20 15:58:00,54.433574,129.155316,39.2,146,ON,25.1
GPS0001399,VEH0003,2026-06-14 11:17:00,-18.031479,-140.559594,66.0,329,ON,75.9
GPS0000548,VEH0036,2026-01-12 22:24:00,-31.02051,-120.347825,26.8,215,OFF,60.5
GPS0001224,VEH0017,2026-02-15 17:39:00,89.435198,-175.099598,95.4,122,ON,73.6
GPS0000515,VEH0024,2026-07-05 20:27:00,53.501071,-106.181728,7.1,156,OFF,95.3
GPS0001545,VEH0001,2026-03-17 03:10:00,-72.681315,-41.221,86.7,356,ON,64.2
GPS0001334,VEH0051,2026-03-27 17:25:00,-35.437838,171.049291,55.2,182,OFF,44.7
GPS0000792,VEH0058,2026-07-07 20:34:00,49.480628,176.777207,,37,ON,77.8
GPS0001546,VEH0015,2026-06-30 16:27:00,-68.108578,-176.796893,116.5,114,ON,89.5
GPS0000639,VEH0054,2026-06-18 06:14:00,83.634953,-140.810313,50.0,252,ON,56.4
GPS0001389,VEH0016,2026-07-01 06:08:00,82.049569,-173.610148,80.4,328,OFF,75.7
GPS0000988,VEH0013,2026-03-17 11:24:00,14.736246,92.3808,,338,OFF,43.1
GPS0000554,VEH0046,2026-03-11 20:46:00,-72.366796,-162.961103,30.7,207,OFF,43.0
GPS0000209,VEH0014,2026-07-03 08:57:00,-35.643271,89.515796,110.6,334,ON,12.7
GPS0002306,VEH0048,2026-07-08 11:03:00,-23.969348,-164.866924,54.5,253,OFF,25.0
GPS0002157,VEH0007,2026-06-15 20:35:00,-42.685464,0.401956,60.4,340,ON,72.2
GPS0001462,VEH0051,2026-01-18 22:30:00,-57.455626,-160.590856,43.7,16,OFF,79.0
GPS0001012,VEH0043,2026-01-10 00:53:00,-47.005557,48.093385,51.3,199,OFF,61.1
GPS0002449,VEH0053,2026-05-24 02:58:00,-18.361145,78.12606,26.0,90,OFF,65.4
GPS0002134,VEH0003,2026-01-20 22:43:00,55.733453,-24.199091,40.5,141,ON,38.8
GPS0001294,VEH0022,2026-06-27 17:46:00,-65.976169,-84.208505,4.9,206,OFF,76.1
GPS0001028,VEH0045,2026-01-11 02:18:00,46.224192,-22.480638,91.4,32,OFF,93.9
GPS0001993,VEH0031,2026-07-06 22:29:00,-78.139136,-134.301256,57.2,259,OFF,42.8
GPS0000926,VEH0058,2026-03-10 06:24:00,-49.637061,128.389995,17.8,94,OFF,93.6
GPS0001003,VEH0030,2026-02-04 01:04:00,-8.904293,-34.096145,60.0,118,OFF,46.5
GPS0002326,VEH0052,2026-02-04 11:50:00,-4.076341,105.278294,22.6,139,ON,0.4
GPS0001756,VEH0038,2026-05-04 08:14:00,38.331753,4.994028,54.9,315,OFF,70.8
GPS0002115,VEH0020,2026-02-10 14:08:00,-72.953416,-161.003457,76.9,13,ON,74.5
GPS0000528,VEH0017,2026-01-10 17:58:00,-17.724621,31.367057,5.0,240,ON,37.4
GPS0000536,VEH0040,2026-06-24 00:15:00,70.506315,79.713136,64.5,241,ON,19.7
GPS0001659,VEH0043,2026-06-04 12:17:00,-71.497587,113.218032,84.4,136,OFF,44.7
GPS0000761,VEH0039,2026-01-20 17:10:00,76.331685,64.382713,53.0,178,ON,33.9
GPS0001358,VEH0060,2026-05-07 00:43:00,71.892231,148.835201,73.6,11,ON,66.1
GPS0001001,VEH0036,2026-04-22 23:19:00,65.786921,-111.245259,97.0,90,ON,61.5
GPS0001423,VEH0038,2026-04-12 06:35:00,-49.839303,164.877306,78.6,311,ON,43.2
GPS0002473,VEH0045,2026-04-16 08:57:00,59.279537,144.539566,25.7,294,OFF,72.6
GPS0002411,VEH0015,2026-06-17 11:58:00,-78.62566,60.483948,86.4,166,ON,46.6
GPS0000454,VEH0004,2026-05-15 17:12:00,-61.164975,-36.310549,43.2,302,OFF,12.6
GPS0002276,VEH0003,2026-04-14 16:34:00,7.49495,-141.596467,19.0,290,OFF,91.5
GPS0001433,VEH0008,2026-06-03 06:09:00,88.621341,-145.024512,97.8,295,ON,87.3
GPS0002497,VEH0042,2026-03-05 15:38:00,7.390529,113.002221,28.4,43,OFF,43.5
GPS0001040,VEH0048,2026-06-11 17:30:00,-60.00969,-68.296189,117.0,205,ON,70.0
GPS0000125,VEH0019,2026-06-09 09:25:00,6.364583,-47.153904,116.0,46,ON,63.7
GPS0002264,VEH0003,2026-01-10 20:36:00,14.354972,-60.551549,77.1,76,ON,65.6
GPS0000502,VEH0017,2026-05-29 23:02:00,-72.42067,1.703914,105.8,224,ON,2.6
GPS0001506,VEH0048,2026-05-02 07:35:00,63.906146,-41.997619,82.4,76,ON,74.2
GPS0000522,VEH0042,2026-04-03 22:31:00,-2.069259,37.177031,62.9,316,OFF,48.3
GPS0002353,VEH0043,2026-07-14 00:12:00,-67.881897,-108.595847,74.4,203,ON,20.4
GPS0000655,VEH0030,2026-01-13 07:11:00,-82.413059,79.484058,36.1,313,ON,27.4
GPS0002317,VEH0002,2026-05-17 20:40:00,-31.086712,-169.054338,9.3,353,OFF,8.3
GPS0000871,VEH0014,2026-04-30 12:43:00,-48.149063,-80.297502,107.1,228,ON,98.6
GPS0000603,VEH0012,2026-01-22 08:46:00,-56.530994,-109.11248,88.2,179,ON,20.4
GPS0001158,VEH0016,2026-02-24 22:20:00,-63.525825,153.816012,14.6,295,OFF,69.8
GPS0002287,VEH0020,2026-04-23 04:30:00,12.02819,-88.066501,37.4,251,OFF,54.5
GPS0000611,VEH0046,2026-03-19 05:01:00,-12.001257,81.203228,99.6,351,OFF,15.3
GPS0000330,VEH0014,2026-03-22 14:09:00,35.75926,-168.029038,68.0,96,ON,96.1
GPS0002461,VEH0028,2026-04-30 10:40:00,29.720679,-4.759116,102.4,270,ON,45.6
GPS0002293,VEH0027,2026-03-10 10:28:00,2.221373,167.856164,109.2,339,ON,58.2
GPS0001593,VEH0007,2026-06-09 19:05:00,-80.941932,107.842046,40.0,319,OFF,56.8
GPS0000892,VEH0031,2026-02-14 09:13:00,-59.451702,-119.951758,96.2,122,ON,44.6
GPS0001123,VEH0028,2026-06-22 12:47:00,-13.142058,-73.250204,76.4,209,OFF,2.7
GPS0001801,VEH0049,2026-05-03 20:25:00,-74.594029,-34.269426,83.7,348,ON,86.7
GPS0001820,VEH0034,2026-03-28 18:32:00,72.9568,-152.270373,69.6,285,OFF,75.6
GPS0001420,VEH0011,2026-05-31 10:35:00,55.788381,-94.845982,48.5,252,OFF,66.9
GPS0000369,VEH0041,2026-06-10 16:37:00,41.518354,-86.461068,43.8,55,ON,63.3
GPS0001824,VEH0045,2026-01-28 21:44:00,168.116598,137.859376,75.1,308,OFF,42.4
GPS0000925,VEH0044,2026-04-29 15:17:00,-67.5418,169.87309,81.2,41,OFF,37.3
GPS0002373,VEH0033,2026-02-05 09:00:00,5.022495,140.73029,4.4,50,ON,74.8
GPS0001926,VEH0037,2026-04-28 06:01:00,63.092579,-144.117524,64.0,65,OFF,89.1
GPS0001124,VEH0009,2026-05-30 17:57:00,64.791757,165.373262,33.6,299,OFF,7.1
GPS0000765,VEH0009,2026-05-03 05:21:00,3.509907,-31.403822,29.9,334,OFF,6.4
GPS0001021,VEH0006,2026-05-18 22:39:00,-32.345522,165.073095,13.6,295,OFF,13.8
GPS0002226,VEH0009,2026-05-31 05:22:00,74.984846,-47.702674,29.1,176,ON,48.4
GPS0001288,VEH0005,2026-03-16 19:18:00,30.476478,135.462092,79.6,140,ON,80.2
GPS0002051,VEH0023,2026-07-02 16:08:00,-71.542414,99.017716,52.8,350,OFF,99.4
GPS0001987,VEH0026,2026-03-18 04:58:00,47.350176,-167.373299,107.4,345,OFF,51.8
GPS0001458,VEH0013,2026-03-21 19:13:00,-75.456982,45.738579,10.8,183,OFF,58.9
GPS0002204,VEH0039,2026-01-27 06:29:00,-51.267836,-87.202651,92.6,2,OFF,66.5
GPS0001761,VEH0037,2026-07-08 01:00:00,60.041546,74.724684,104.6,96,OFF,84.8
GPS0001781,VEH0053,2026-05-15 09:17:00,54.541477,24.792455,98.2,31,OFF,43.7
GPS0001663,VEH0046,2026-02-11 14:19:00,57.36568,120.523642,88.9,348,ON,60.3
GPS0001752,VEH0025,2026-04-06 20:08:00,18.088396,96.817197,8.6,0,ON,71.5
GPS0001905,VEH0032,2026-01-26 04:29:00,-31.015288,165.752375,5.6,136,ON,67.9
GPS0000500,VEH0012,2026-05-20 16:18:00,-75.471071,46.584551,115.4,231,ON,70.0
GPS0000684,VEH0047,2026-03-19 07:22:00,-11.969017,81.156367,54.7,345,OFF,67.1
GPS0001211,VEH0030,2026-01-27 09:14:00,-1.225563,-112.189969,100.8,331,OFF,50.9
GPS0000242,VEH0014,2026-01-19 06:43:00,-9.684161,22.905875,68.7,197,OFF,27.7
GPS0001374,VEH0038,2026-01-04 19:42:00,65.810658,178.035306,31.6,17,ON,86.3
GPS0000526,VEH0033,2026-01-11 17:03:00,-59.423263,85.740584,64.3,19,ON,68.6
GPS0001363,VEH0012,2026-02-04 14:33:00,-56.196375,-166.232061,25.4,269,OFF,12.7
GPS0001287,VEH0056,2026-03-24 22:03:00,-52.663618,-158.00462,78.3,214,OFF,10.0
GPS0002298,VEH0026,2026-02-27 13:13:00,21.24602,-51.085005,30.6,28,ON,55.9
GPS0000633,VEH0005,2026-07-18 06:20:00,73.662752,-85.674362,22.6,91,OFF,1.5
GPS0002206,VEH0053,2026-02-25 01:00:00,6.018002,-57.996938,14.5,75,ON,49.1
GPS0000608,VEH0038,2026-05-01 11:15:00,-78.687594,-70.584472,96.3,23,OFF,82.1
GPS0001562,VEH0015,2026-05-31 16:20:00,-9.235652,-152.229918,72.8,203,OFF,23.9
GPS0000249,VEH0038,2026-03-04 06:41:00,-62.56972,-69.935784,36.8,351,ON,14.2
GPS0001139,VEH0043,2026-04-18 15:02:00,64.507548,-21.030374,41.3,108,OFF,7.5
GPS0000993,VEH0056,2026-06-01 03:14:00,13.319555,92.211934,31.9,265,ON,85.9
GPS0000621,VEH0016,2026-06-04 23:05:00,37.191615,-68.000684,56.9,171,ON,7.0
GPS0001256,VEH0046,2026-04-15 06:48:00,85.061519,-43.248067,106.9,230,OFF,63.9
GPS0000271,VEH0003,2026-05-27 10:48:00,77.663678,108.496067,110.9,213,OFF,15.8
GPS0001679,VEH0013,2026-05-29 15:03:00,62.256663,2.545048,14.6,216,ON,57.4
GPS0000775,VEH0024,2026-05-29 05:52:00,-44.074039,164.035925,43.6,273,ON,97.5
GPS0000665,VEH0052,2026-06-03 00:01:00,-77.208614,4.166558,96.0,336,ON,21.2
GPS0000443,VEH0013,2026-03-19 14:10:00,-38.095382,-123.074474,30.5,296,OFF,58.9
GPS0000063,VEH0008,2026-04-29 23:07:00,37.11161,-20.826916,1.2,183,OFF,76.7
GPS0001481,VEH0052,2026-05-16 00:14:00,44.818841,-93.730439,37.7,153,ON,69.7
GPS0000637,VEH0006,2026-03-09 12:59:00,72.079593,145.470263,62.8,69,OFF,88.7
GPS0001353,VEH0016,2026-04-17 05:57:00,-36.847448,134.628918,31.5,90,OFF,55.2
GPS0001482,VEH0057,2026-01-11 09:17:00,49.71675,-40.228348,102.1,166,ON,65.7
GPS0000397,VEH0014,2026-04-21 13:55:00,-24.063053,167.794853,22.3,71,ON,53.8
GPS0002042,VEH0003,2026-05-08 18:08:00,115.185423,30.412057,27.4,212,ON,62.2
GPS0001509,VEH0037,2026-03-09 22:52:00,-69.417815,103.116798,34.1,249,ON,19.9
GPS0001962,VEH0004,2026-05-19 05:58:00,-47.785788,132.732666,98.2,38,OFF,62.2
GPS0000973,VEH0021,2026-05-12 06:00:00,-48.285409,-11.532252,57.3,222,OFF,75.2
GPS0001454,VEH0037,2026-03-31 09:19:00,-84.146385,-73.086305,47.3,231,ON,9.0
GPS0000469,VEH0035,2026-05-21 22:12:00,7.495874,86.697428,6.0,358,ON,37.4
GPS0000496,VEH0033,2026-02-15 17:47:00,-28.146484,10.693444,40.8,303,OFF,95.6
GPS0000482,VEH0058,2026-06-21 07:36:00,73.178335,137.088959,7.6,285,OFF,91.5
GPS0000713,VEH0003,2026-03-17 03:36:00,-71.157915,-64.133792,91.3,125,ON,70.3
GPS0001859,VEH0017,2026-05-21 16:43:00,20.911093,139.081988,109.0,293,OFF,46.2
GPS0000859,VEH0037,2026-02-06 20:22:00,123.128099,123.670934,93.0,317,OFF,40.7
GPS0001126,VEH0032,2026-06-08 03:12:00,50.769195,-107.610828,94.2,199,OFF,39.4
GPS0002307,VEH0013,2026-04-08 16:40:00,79.178735,138.619511,92.7,78,ON,13.7
GPS0000055,VEH0031,2026-03-03 08:13:00,-62.128484,-169.802211,88.2,42,OFF,18.6
GPS0001284,VEH0060,2026-03-13 17:45:00,35.934466,-29.913057,79.8,204,OFF,78.4
GPS0001290,VEH0047,2026-02-20 01:03:00,-87.519773,-172.501572,31.2,128,ON,36.6
GPS0002249,VEH0013,2026-05-12 16:41:00,-65.226028,-94.581002,10.2,168,ON,46.2
GPS0001180,VEH0050,2026-02-12 12:00:00,55.542089,-24.236071,24.6,193,OFF,49.4
GPS0000762,VEH0034,2026-05-15 06:58:00,40.489841,22.215945,103.4,107,ON,27.9
GPS0000193,VEH0037,2026-06-16 23:55:00,28.035942,95.635505,106.4,29,ON,6.7
GPS0002243,VEH0053,2026-06-22 07:27:00,7.510299,4.080091,41.9,213,OFF,53.5
GPS0000341,VEH0055,2026-05-22 22:33:00,56.523982,91.672134,13.0,279,ON,42.2
GPS0002064,VEH0013,2026-04-10 02:53:00,-88.202592,-82.15724,39.5,287,OFF,18.4
GPS0000547,VEH0040,2026-01-31 20:03:00,44.338354,129.705137,102.8,98,ON,38.0
GPS0000900,VEH0054,2026-05-09 17:12:00,-34.762682,-16.299328,9.0,350,OFF,28.0
GPS0000166,VEH0003,2026-04-29 20:39:00,17.918742,127.435709,55.9,346,OFF,95.8
GPS0001455,VEH0051,2026-02-06 11:55:00,24.022647,100.710094,48.7,66,OFF,49.2
GPS0000903,VEH0008,2026-04-12 16:01:00,0.58475,176.552539,,186,ON,46.2
GPS0002003,VEH0042,2026-01-30 16:35:00,-31.941013,-167.913465,99.9,52,OFF,38.6
GPS0000593,VEH0039,2026-04-02 21:04:00,-43.115901,96.468618,77.8,109,OFF,9.9
GPS0000076,VEH0024,2026-01-27 16:08:00,65.27462,-2.670839,69.5,42,ON,57.3
GPS0001219,VEH0005,2026-02-25 02:12:00,-13.658804,49.788369,47.7,255,OFF,29.4
GPS0000131,VEH0041,2026-05-26 01:49:00,-69.534435,86.047817,18.9,209,ON,91.8
GPS0001311,VEH0029,2026-01-20 14:12:00,87.604143,-14.004256,31.7,55,ON,62.8
GPS0000656,VEH0043,2026-02-17 09:50:00,-81.410092,141.895965,37.2,154,ON,92.0
GPS0001840,VEH0007,2026-06-19 02:47:00,-81.386915,-34.704141,29.5,45,OFF,70.1
GPS0000478,VEH0021,2026-01-08 15:46:00,48.708647,104.815564,92.3,331,ON,27.3
GPS0001216,VEH0023,2026-03-24 12:49:00,122.516,154.533649,17.2,66,OFF,34.7
GPS0000445,VEH0030,2026-03-06 05:21:00,-77.81623,131.682814,108.3,288,ON,20.5
GPS0000429,VEH0042,2026-07-11 18:13:00,27.800118,-58.87679,16.9,121,OFF,42.3
GPS0000809,VEH0021,2026-01-15 16:01:00,-25.223904,75.348169,53.6,2,OFF,3.5
GPS0000094,VEH0027,2026-03-20 06:09:00,35.201963,-61.876812,98.7,357,ON,90.2
GPS0001246,VEH0021,2026-03-12 18:37:00,17.393282,-105.946442,79.3,330,ON,76.1
GPS0000256,VEH0038,2026-07-08 23:46:00,-66.001735,-116.957498,37.8,34,ON,72.2
GPS0002434,VEH0054,2026-05-11 17:42:00,-20.151451,92.800099,70.3,6,OFF,22.1
GPS0001165,VEH0059,2026-04-06 01:52:00,85.589175,-82.252107,87.3,299,ON,61.4
GPS0000984,VEH0012,2026-06-08 10:25:00,1.187795,-38.216514,43.9,320,ON,46.1
GPS0002481,VEH0007,2026-07-06 21:16:00,-23.023538,149.144375,104.2,309,ON,83.4
GPS0002294,VEH0027,2026-03-02 20:02:00,-74.910427,85.964475,69.3,48,ON,14.9
GPS0001814,VEH0010,2026-01-31 13:04:00,0.429517,-157.190528,17.8,147,OFF,71.2
GPS0001184,VEH0022,2026-04-11 17:18:00,72.781077,68.409403,32.6,233,OFF,35.2
GPS0001734,VEH0004,2026-01-19 00:54:00,-6.733472,-28.564924,23.2,6,OFF,5.2
GPS0000347,VEH0043,2026-03-06 14:31:00,-81.918778,-138.770259,91.7,53,OFF,62.9
GPS0001105,VEH0060,2026-05-11 01:28:00,-10.374664,177.278589,27.1,66,ON,24.8
GPS0002422,VEH0001,2026-05-14 04:06:00,-87.709868,133.146149,117.9,163,ON,83.7
GPS0000686,VEH0024,2026-07-13 16:05:00,-45.268298,-105.977747,37.1,69,OFF,95.4
GPS0000518,VEH0032,2026-05-09 15:35:00,6.884468,86.098939,24.3,348,ON,69.6
GPS0001939,VEH0029,2026-05-10 07:02:00,-54.510576,4.322592,87.4,260,OFF,65.8
GPS0000349,VEH0032,2026-07-10 19:15:00,-33.472633,-73.817995,9.1,216,OFF,56.1
GPS0001206,VEH0015,2026-04-03 09:05:00,74.613162,-35.998324,75.7,147,ON,88.2
GPS0000680,VEH0058,2026-06-26 23:02:00,-47.450017,56.05177,,90,OFF,15.0
GPS0000433,VEH0016,2026-07-05 08:31:00,-10.342005,-76.71701,39.3,188,ON,16.0
GPS0002350,VEH0039,2026-02-25 06:03:00,-43.361499,134.51925,88.0,113,ON,19.2
GPS0000336,VEH0055,2026-04-07 20:59:00,45.993986,84.187547,104.2,249,ON,9.1
GPS0002171,VEH0057,2026-07-10 00:48:00,-19.753643,-165.680116,31.1,31,OFF,31.1
GPS0001217,VEH0038,2026-01-16 10:06:00,67.210912,-137.296956,43.2,237,OFF,51.3
GPS0002281,VEH0032,2026-05-29 15:29:00,23.441484,-77.412336,88.8,29,ON,45.1
GPS0002442,VEH0013,2026-04-13 09:05:00,-85.368408,24.524465,69.6,231,OFF,16.1
GPS0000955,VEH0038,2026-04-23 20:55:00,17.957432,106.350364,97.9,206,ON,96.8
GPS0000232,VEH0046,2026-02-12 16:47:00,-31.024347,-41.990691,3.2,23,ON,77.1
GPS0001630,VEH0058,2026-07-09 12:23:00,-21.812644,-169.291155,2.1,206,OFF,13.5
GPS0002292,VEH0046,2026-01-07 23:52:00,-11.638039,-88.161335,112.6,78,OFF,35.5
GPS0002166,VEH0001,2026-04-01 02:33:00,29.664001,-32.417827,113.6,10,ON,53.6
GPS0001242,VEH0001,2026-03-12 18:48:00,53.469325,10.330149,8.4,210,OFF,67.9
GPS0000243,VEH0049,2026-01-13 00:42:00,15.608349,-76.368104,30.8,202,ON,93.1
GPS0002239,VEH0016,2026-01-23 08:24:00,30.374815,-77.138082,96.8,35,ON,36.0
GPS0000371,VEH0007,2026-07-03 15:43:00,-39.432599,-15.380175,33.5,309,OFF,9.2
GPS0000601,VEH0007,2026-05-11 00:56:00,-82.967859,145.950243,25.5,21,ON,93.4
GPS0001998,VEH0051,2026-05-12 10:50:00,-9.668487,48.614103,49.8,341,OFF,74.0
GPS0000573,VEH0042,2026-05-13 01:53:00,166.61311,-156.498877,39.3,272,OFF,60.7
GPS0001400,VEH0012,2026-05-09 11:05:00,26.327221,-30.343524,90.2,147,ON,9.2
GPS0000956,VEH0054,2026-02-21 22:30:00,-12.903078,-155.354666,81.4,210,ON,87.2
GPS0002333,VEH0058,2026-02-23 19:48:00,73.992468,-70.76065,110.0,314,OFF,47.9
GPS0001902,VEH0009,2026-06-25 18:50:00,-43.113218,-102.261544,61.1,27,ON,35.6
GPS0001540,VEH0009,2026-04-22 05:24:00,27.567835,60.402402,38.9,90,ON,33.5
GPS0001472,VEH0010,2026-05-05 01:47:00,44.355966,147.66397,119.7,89,ON,45.5
GPS0002338,VEH0003,2026-04-29 08:25:00,-37.301866,-7.938984,74.4,122,OFF,54.1
GPS0001552,VEH0044,2026-04-07 04:10:00,-33.416949,-24.024898,63.7,76,ON,90.3
GPS0001398,VEH0017,2026-03-31 17:07:00,18.158612,-96.431371,23.7,322,ON,69.5
GPS0000509,VEH0055,2026-01-22 13:51:00,-74.348257,-112.033273,86.9,174,ON,73.6
GPS0002086,VEH0035,2026-05-15 10:28:00,-16.963298,47.376049,82.9,72,OFF,36.5
GPS0001090,VEH0007,2026-05-16 17:23:00,-45.940425,155.583071,35.2,329,ON,25.1
GPS0001857,VEH0003,2026-06-21 00:16:00,32.768995,25.643434,42.2,329,OFF,22.9
GPS0001847,VEH0056,2026-07-05 05:53:00,24.066787,-132.712072,24.6,122,ON,83.1
GPS0001954,VEH0003,2026-05-16 01:32:00,2.075165,118.06057,75.8,103,OFF,29.0
GPS0001869,VEH0036,2026-06-25 00:02:00,38.407893,-114.957551,56.5,47,ON,29.3
GPS0001167,VEH0026,2026-05-13 02:45:00,-29.835948,-110.598355,26.6,132,ON,60.4
GPS0001798,VEH0060,2026-06-06 04:12:00,-62.292782,-178.088243,39.9,115,OFF,39.2
GPS0001584,VEH0021,2026-07-15 02:55:00,-81.127068,157.59328,57.0,5,ON,72.1
GPS0002392,VEH0007,2026-07-05 00:18:00,1.501616,79.651384,64.3,181,OFF,24.3
GPS0000693,VEH0051,2026-03-21 05:20:00,-34.725481,-175.276872,79.9,260,OFF,79.7
GPS0000613,VEH0050,2026-06-15 10:13:00,40.328604,87.962275,47.0,183,ON,13.7
GPS0000486,VEH0050,2026-03-07 23:20:00,-50.683095,-157.946005,43.0,169,ON,18.6
GPS0000237,VEH0032,2026-06-21 02:33:00,-63.926804,106.023664,14.0,209,OFF,37.9
GPS0000588,VEH0048,2026-04-27 17:05:00,50.070765,-82.047742,3.5,122,ON,99.1
GPS0001187,VEH0055,2026-04-09 19:11:00,-33.102074,93.672318,113.4,143,ON,65.5
GPS0001103,VEH0041,2026-02-28 22:25:00,-24.246345,108.741299,105.6,14,ON,31.3
GPS0001489,VEH0015,2026-06-21 14:52:00,91.00017,-88.080214,90.7,185,ON,11.3
GPS0001046,VEH0013,2026-06-09 20:53:00,-61.730346,-82.927169,91.2,145,ON,62.1
GPS0000758,VEH0022,2026-01-09 16:23:00,20.692181,-84.502166,10.3,130,OFF,43.6
GPS0001521,VEH0034,2026-04-25 03:17:00,126.423526,-99.147319,76.6,204,OFF,21.6
GPS0002401,VEH0052,2026-05-07 00:24:00,-7.425802,91.182663,113.3,32,OFF,64.1
GPS0001323,VEH0058,2026-01-16 19:01:00,-69.778297,-68.699371,7.1,69,ON,38.8
GPS0000441,VEH0041,2026-04-17 06:13:00,45.264201,-51.333617,83.1,240,OFF,29.6
GPS0002068,VEH0016,2026-01-17 23:10:00,-76.186615,166.970395,77.3,34,ON,48.9
GPS0000207,VEH0030,2026-07-04 15:32:00,23.034662,-95.961943,96.4,255,OFF,10.4
GPS0001283,VEH0023,2026-02-28 14:44:00,-13.337656,74.899343,80.7,129,ON,36.6
GPS0000031,VEH0052,2026-05-13 01:57:00,-55.021286,-45.887106,25.2,295,OFF,74.3
GPS0000259,VEH0056,2026-05-10 13:24:00,-2.829864,22.008622,102.5,27,OFF,57.6
GPS0000135,VEH0053,2026-02-15 11:45:00,-52.071927,-79.732608,86.1,99,ON,94.5
GPS0001554,VEH0012,2026-04-24 08:06:00,-59.660065,-3.098142,39.7,355,OFF,55.2
GPS0001638,VEH0022,2026-05-09 03:05:00,-9.742252,27.513657,21.7,267,ON,69.7
GPS0002199,VEH0045,2026-03-01 22:17:00,10.896746,-90.065642,4.8,243,ON,6.4
GPS0000174,VEH0007,2026-07-14 19:41:00,-48.369762,144.300489,112.6,107,ON,39.1
GPS0001127,VEH0035,2026-01-04 04:52:00,-69.120874,-57.951568,94.4,146,OFF,0.3
GPS0000170,VEH0022,2026-06-07 05:54:00,68.698706,-149.586439,68.3,86,OFF,81.7
GPS0000882,VEH0032,2026-04-22 03:04:00,0.147068,72.306777,103.5,325,OFF,52.6
GPS0002135,VEH0055,2026-05-03 01:39:00,76.280668,126.594304,87.3,2,OFF,49.1
GPS0000444,VEH0035,2026-05-30 13:24:00,-58.147328,-28.144217,117.3,83,OFF,6.3
GPS0002011,VEH0049,2026-04-07 09:18:00,73.354649,-101.580076,119.3,314,OFF,95.8
GPS0000829,VEH0060,2026-04-01 17:47:00,68.530496,-125.396984,60.3,2,ON,79.5
GPS0002144,VEH0053,2026-05-15 13:13:00,-14.391012,111.650875,29.4,252,OFF,67.2
